"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-02",,,"0.00","0.0","0.0",,"65","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-03",,,"0.00","0.0","0.0",,"62","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-04",,,"0.00","0.0","0.0",,"75","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-05",,,"0.00",,,,"61","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-06",,,"0.00","0.0","0.0",,"58","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-07",,,"0.00",,,,"58","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-08",,,"0.00",,,,"56","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-09",,,"0.00",,,,"59","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-10",,,"0.00",,,,"57","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-11",,,"0.00",,,,"60","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-12",,,"0.00","0.0","0.0",,"55","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-13",,,"0.13","0.0","0.0",,"57","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-14",,,"0.00","0.0","0.0",,"59","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-15",,,"0.00","0.0","0.0",,"63","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-16",,,"0.00","0.0","0.0",,"65","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-17",,,"0.00","0.0","0.0",,"59","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-18",,,"0.03","0.0","0.0",,"62","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-19",,,"0.00","0.0","0.0",,"62","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-20",,,"0.04","0.0","0.0",,"63","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-21",,,"0.09",,,,"59","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-22",,,"0.00",,,,"56","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-23",,,"0.03",,,,"62","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-24",,,"0.14",,,,"58","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-25",,,"0.10","0.0","0.0",,"60","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-26",,,"0.00","0.0","0.0",,"61","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-27",,,"0.00","0.0","0.0",,"59","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-28",,,"0.00","0.0","0.0",,"59","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-29",,,"0.00","0.0","0.0",,"62","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-04-30",,,"0.00","0.0","0.0",,"68","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-01",,,"0.00","0.0","0.0",,"75","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-02",,,"0.00","0.0","0.0",,"61","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-03",,,"0.00","0.0","0.0",,"65","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-04",,,"0.00","0.0","0.0",,"82","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-05",,,"0.00",,,,"75","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-06",,,"0.00",,,,"58","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-07",,,"0.00",,,,"57","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-08",,,"0.00",,,,"57","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-09",,,"0.00",,,,"61","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-10",,,"0.00","0.0","0.0",,"58","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-11",,,"0.00","0.0","0.0",,"57","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-12",,,"0.00","0.0","0.0",,"61","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-13",,,"0.00","0.0","0.0",,"58","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-14",,,"0.22","0.0","0.0",,"59","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-15",,,"0.06","0.0","0.0",,"58","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-16",,,"0.22","0.0","0.0",,"57","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-17",,,"0.19","0.0","0.0",,"58","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-18",,,"0.00","0.0","0.0",,"62","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-19",,,"0.00",,,,"64","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-20",,,"0.00",,,,"59","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-21",,,"0.00",,,,"60","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-22",,,"0.00",,,,"60","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-23",,,"0.00","0.0","0.0",,"63","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-24",,,"0.00","0.0","0.0",,"59","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-25",,,"0.09","0.0","0.0",,"60","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-26",,,"0.00","0.0","0.0",,"61","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-27",,,"0.00","0.0","0.0",,"62","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-28",,,"0.28","0.0","0.0",,"63","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-29",,,"0.00","0.0","0.0",,"63","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-30",,,"0.00","0.0","0.0",,"59","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-05-31",,,"0.07","0.0","0.0",,"61","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-01",,,"0.09","0.0","0.0",,"61","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-02",,,"0.00","0.0","0.0",,"62","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-03",,,"0.13","0.0","0.0",,"60","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-04",,,"0.99",,,,"63","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-05",,,"0.00","0.0","0.0",,"63","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-06",,,"0.00","0.0","0.0",,"58","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-07",,,"0.00","0.0","0.0",,"65","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-08",,,"0.00","0.0","0.0",,"62","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-09",,,"0.00","0.0","0.0",,"64","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-10",,,"0.00","0.0","0.0",,"62","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-11",,,"0.00","0.0","0.0",,"59","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-12",,,"0.00","0.0","0.0",,"61","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-13",,,"0.00","0.0","0.0",,"61","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-14",,,"0.00","0.0","0.0",,"70","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-15",,,"0.00","0.0","0.0",,"71","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-16",,,"0.00",,,,"64","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-17",,,"0.00",,,,"62","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-18",,,"0.00",,,,"62","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-19",,,"0.00",,,,"74","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-20",,,"0.00","0.0","0.0",,"88","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-21",,,"0.00","0.0","0.0",,"79","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-22",,,"0.00","0.0","0.0",,"65","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-23",,,"0.00","0.0","0.0",,"63","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-24",,,"0.00","0.0","0.0",,"65","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-25",,,"0.00","0.0","0.0",,"60","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-26",,,"0.00","0.0","0.0",,"66","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-27",,,"0.00","0.0","0.0",,"60","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-28",,,"0.81","0.0","0.0",,"59","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-29",,,"0.00","0.0","0.0",,"63","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-06-30",,,"0.00","0.0","0.0",,"68","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-01",,,"0.00","0.0","0.0",,"75","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-02",,,"0.00",,,,"66","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-03",,,"0.00",,,,"81","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-04",,,"0.00",,,,"67","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-05",,,"0.00","0.0","0.0",,"72","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-06",,,"0.00","0.0","0.0",,"67","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-07",,,"0.00","0.0","0.0",,"66","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-08",,,"0.00",,,,"67","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-09",,,"0.00",,,,"60","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-10",,,"0.00","0.0","0.0",,"63","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-11",,,"0.02","0.0","0.0",,"60","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-12",,,"0.02","0.0","0.0",,"60","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-13",,,"0.03","0.0","0.0",,"60","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-14",,,"0.00",,,,"61","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-15",,,"0.00",,,,"61","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-16",,,"0.00",,,,"66","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-17",,,"0.01",,,,"65","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-18",,,"0.00","0.0","0.0",,"69","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-19",,,"0.00","0.0","0.0",,"67","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-20",,,"0.00","0.0","0.0",,"75","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-21",,,"0.00","0.0","0.0",,"65","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-22",,,"0.00","0.0","0.0",,"67","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-23",,,"0.00","0.0","0.0",,"65","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-24",,,"0.00","0.0","0.0",,"66","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-25",,,"0.00",,,,"64","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-26",,,"0.00","0.0","0.0",,"66","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-27",,,"0.00","0.0","0.0",,"64","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-28",,,"0.00","0.0","0.0",,"64","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-29",,,"0.00","0.0","0.0",,"64","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-30",,,"0.00",,,,"66","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-07-31",,,"0.00",,,,"64","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-01",,,"0.00","0.0","0.0",,"65","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-02",,,"0.00",,,,"65","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-03",,,"0.00",,,,"65","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-04",,,"0.03",,,,"63","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-05",,,"0.00","0.0","0.0",,"66","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-06",,,"0.00","0.0","0.0",,"64","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-07",,,"0.00","0.0","0.0",,"60","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-08",,,"0.00","0.0","0.0",,"63","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-09",,,"0.00","0.0","0.0",,"68","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-10",,,"0.00","0.0","0.0",,"67","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-11",,,"0.00",,,,"62","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-12",,,"0.00",,,,"66","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-13",,,"0.00",,,,"68","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-14",,,"0.00","0.0","0.0",,"66","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-15",,,"0.00","0.0","0.0",,"66","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-16",,,"0.00","0.0","0.0",,"65","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-17",,,"0.00","0.0","0.0",,"64","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-18",,,"0.00","0.0","0.0",,"65","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-19",,,"0.00","0.0","0.0",,"60","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-20",,,"0.00",,,,"67","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-21",,,"0.00","0.0","0.0",,"63","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-22",,,"0.00","0.0","0.0",,"65","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-23",,,"0.00","0.0","0.0",,"75","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-24",,,"0.00","0.0","0.0",,"65","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-25",,,"0.00","0.0","0.0",,"67","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-26",,,"0.00","0.0","0.0",,"67","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-27",,,"0.00",,,,"67","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-28",,,"0.00",,,,"64","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-29",,,"0.00",,,,"65","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-30",,,"0.00",,,,"65","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-08-31",,,"0.00",,,,"65","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-01",,,"0.00","0.0","0.0",,"71","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-02",,,"0.00","0.0","0.0",,"69","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-03",,,"0.00","0.0","0.0",,"63","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-04",,,"0.00","0.0","0.0",,"61","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-05",,,"0.00","0.0","0.0",,"61","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-06",,,"0.00","0.0","0.0",,"70","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-07",,,"0.00",,,,"73","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-08",,,"0.00",,,,"61","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-09",,,"0.00",,,,"70","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-10",,,"0.00",,,,"66","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-11",,,"0.00",,,,"70","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-12",,,"0.00","0.0","0.0",,"67","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-13",,,"0.00","0.0","0.0",,"69","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-14",,,"0.00","0.0","0.0",,"59","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-15",,,"0.00","0.0","0.0",,"62","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-16",,,"0.00","0.0","0.0",,"61","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-17",,,"0.00","0.0","0.0",,"66","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-18",,,"0.00","0.0","0.0",,"79","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-19",,,"0.00",,,,"85","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-20",,,"0.00",,,,"86","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-21",,,"0.00","0.0","0.0",,"74","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-22",,,"0.00","0.0","0.0",,"72","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-23",,,"0.00","0.0","0.0",,"72","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-24",,,"0.00",,,,"63","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-25",,,"0.00",,,,"68","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-26",,,"0.00",,,,"72","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-27",,,"0.00",,,,"76","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-28",,,"0.00","0.0","0.0",,"88","62",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-29",,,"0.00","0.0","0.0",,"76","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-09-30",,,"0.00","0.0","0.0",,"69","60",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-01",,,"0.01","0.0","0.0",,"72","60",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-02",,,"0.00","0.0","0.0",,"69","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-03",,,"0.17","0.0","0.0",,"65","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-04",,,"0.25","0.0","0.0",,"65","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-05",,,"0.32","0.0","0.0",,"64","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-06",,,"0.47",,,,"62","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-07",,,"0.00",,,,"67","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-08",,,"0.00",,,,"68","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-09",,,"0.00",,,,"71","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-10",,,"0.16",,,,"65","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-11",,,"0.00",,,,"70","61",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-12",,,"0.00","0.0","0.0",,"78","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-13",,,"0.00","0.0","0.0",,"82","61",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-14",,,"0.00","0.0","0.0",,"85","64",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-15",,,"0.00","0.0","0.0",,"70","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-16",,,"0.00","0.0","0.0",,"68","59",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-17",,,"0.00",,,,"83","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-18",,,"0.00","0.0","0.0",,"67","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-19",,,"0.00","0.0","0.0",,"62","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-20",,,"0.00","0.0","0.0",,"61","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-21",,,"0.00","0.0","0.0",,"70","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-22",,,"0.00",,,,"81","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-23",,,"0.00",,,,"81","60",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-24",,,"0.00",,,,"66","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-25",,,"0.00",,,,"64","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-26",,,"0.00",,,,"70","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-27",,,"0.00","0.0","0.0",,"71","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-28",,,"0.00","0.0","0.0",,"73","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-29",,,"0.00","0.0","0.0",,"76","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-30",,,"0.00","0.0","0.0",,"73","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-10-31",,,"0.00",,,,"71","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-01",,,"0.00","0.0","0.0",,"73","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-02",,,"0.00","0.0","0.0",,"74","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-03",,,"0.02",,,,"59","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-04",,,"0.09",,,,"56","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-05",,,"0.30",,,,"57","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-06",,,"0.00",,,,"57","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-07",,,"0.00","0.0","0.0",,"59","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-08",,,"0.00",,,,"60","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-09",,,"0.00","0.0","0.0",,"63","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-10",,,"0.00","0.0","0.0",,"65","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-11",,,"0.33","0.0","0.0",,"58","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-12",,,"0.04","0.0","0.0",,"61","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-13",,,"0.00","0.0","0.0",,"62","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-14",,,"0.00","0.0","0.0",,"60","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-15",,,"0.00","0.0","0.0",,"64","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-16",,,"0.00","0.0","0.0",,"62","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-17",,,"0.00",,,,"59","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-18",,,"0.17",,,,"56","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-19",,,"0.19",,,,"55","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-20",,,"0.39",,,,"54","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-21",,,"0.00",,,,"57","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-22",,,"0.00",,,,"60","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-23",,,"0.00","0.0","0.0",,"59","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-24",,,"0.21","0.0","0.0",,"57","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-25",,,"0.00","0.0","0.0",,"57","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-26",,,"0.00","0.0","0.0",,"60","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-27",,,"0.00","0.0","0.0",,"59","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-28",,,"0.00","0.0","0.0",,"59","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-29",,,"0.00","0.0","0.0",,"58","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-11-30",,,"0.00","0.0","0.0",,"65","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2011-12-01",,,"0.00","0.0","0.0",,"66","57",
